"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0026125506","0240","2017-03-19T17:50:00.000","0","EL AGRADO  - AUT","QUINDÍO","MONTENEGRO","CAUCA","4.518333333","-75.7925","Precipitacion","mm"
"0011027070","0240","2006-06-05T02:30:00.000","0","BORAUDO","CHOCÓ","LLORÓ","ATRATO - DARIÉN","5.515","-76.576","Precipitacion","mm"
"0026115090","0240","2018-07-12T07:50:00.000","0","LAS BRISAS - AUT","VALLE DEL CAUCA","ANSERMANUEVO","SAN JUÁN","4.775583333","-76.14427778","Precipitacion","mm"
"2120700038","0240","2019-05-08T20:49:00.000","0","SAN FRANCISCO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.562","-74.149","Precipitacion","mm"
"0051025080","0240","2019-01-18T10:00:00.000","0","ALTAQUER - AUT","NARIÑO","BARBACOAS","MIRA","1.248333333","-78.0925","Precipitacion","mm"
"0023217080","0240","2019-03-11T04:10:00.000","0","GAMARRA - AUT","CESAR","GAMARRA","MEDIO MAGDALENA","8.284286111","-73.75338889","Precipitacion","mm"
"0022075050","0240","2015-04-09T15:00:00.000","0","PARAMO DE YERBABUENA  - AUT","TOLIMA","RONCESVALLES","SALDAÑA","4.075805556","-75.70083333","Precipitacion","mm"
"0013035501","0240","2016-04-27T17:00:00.000","0","APTO LOS GARZONES","CÓRDOBA","MONTERÍA","SINÚ","8.826","-75.825","Precipitacion","mm"
"0021235030","0240","2019-07-14T10:00:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0026065501","0240","2018-10-10T16:30:00.000","0","JAMUNDI  - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.215580556","-76.68021944","Precipitacion","mm"
"0023017040","0240","2016-10-20T18:30:00.000","0","LA ESPERANZA- GUALÍ","TOLIMA","MARIQUITA","MEDIO MAGDALENA","5.206","-74.914","Precipitacion","mm"
"0011037030","0240","2013-03-21T21:00:00.000","0","LA LOMA PUEBLO NUEVO - En Siniestro","CHOCÓ","RIO QUITO (PAIMADÓ)","ATRATO - DARIÉN","5.585","-76.753","Precipitacion","mm"
"2120000102","0240","2019-01-22T20:32:00.000","0","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Precipitacion","mm"
"2120000105","0240","2019-01-30T09:07:00.000","0","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Precipitacion","mm"
"0035025110","0240","2019-04-15T08:40:00.000","0","LA LIBERTAD - AUT","META","VILLAVICENCIO","META","4.057361111","-73.46791667","Precipitacion","mm"
"0021206960","0240","2008-09-17T18:50:00.000","0","IDEAM BOGOTA  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.6","-74.06666667","Precipitacion","mm"
"0052055502","0240","2018-01-15T20:15:00.000","0","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Precipitacion","mm"
"0023117030","0240","2008-11-07T00:40:00.000","0","EL TAGUAL","SANTANDER","CIMITARRA","MEDIO MAGDALENA","6.733","-74.16","Precipitacion","mm"
"0026155260","0240","2018-06-25T21:30:00.000","0","SENDERO LAGUNA VERDE  - AUT","CALDAS","VILLAMARIA","CAUCA","4.840666667","-75.36161111","Precipitacion","mm"
"0021217180","0240","2019-03-25T20:20:00.000","0","MONTEZUMA - RIO COMBEIMA","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.482","-75.286","Precipitacion","mm"
"0057015010","0240","2019-06-27T14:20:00.000","29.3","MALPELO - DIMAR","VALLE DEL CAUCA","BUENAVENTURA","BAUDÓ - DIRECTOS PACIFICO","4.096","-81.609","Precipitacion","mm"
"0023125501","0240","2018-10-28T21:35:00.000","0","PAUNA  - AUT","BOYACÁ","PAUNA","MEDIO MAGDALENA","5.657130556","-73.96032778","Precipitacion","mm"
"0021117110","0240","2012-10-10T21:30:00.000","0","MOTILON  - AUT","HUILA","RIVERA","ALTO MAGDALENA","2.805583333","-75.08555556","Precipitacion","mm"
"0035057010","0240","2019-06-08T07:30:00.000","0","EL CABLE","CUNDINAMARCA","PARATEBUENO","META","4.396222222","-73.29252778","Precipitacion","mm"
"0021202170","0240","2014-11-28T18:10:00.000","0","SIERRA MORENA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.167","Precipitacion","mm"
"0021167060","0240","2017-08-17T00:40:00.000","0","SAN PABLO TOLIMA  - AUT","TOLIMA","CUNDAY","ALTO MAGDALENA","3.926666667","-74.65694444","Precipitacion","mm"
"0021195160","0240","2011-12-08T03:00:00.000","0","SUBIA","CUNDINAMARCA","SILVANIA","ALTO MAGDALENA","4.477","-74.384","Precipitacion","mm"
"0013055040","0240","2005-07-29T23:10:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0028025120","0240","2017-05-07T14:10:00.000","0","SERRANIA DEL PERIJA  - AUT","CESAR","AGUSTÍN CODAZZI","CESAR","10.02908333","-73.04619444","Precipitacion","mm"
"2401500086","0240","2019-04-12T05:20:00.000","0","TUNJA-U.P.T.C - AUT","BOYACÁ","SAMACÁ","SOGAMOSO","5.4417","-73.5522","Precipitacion","mm"
"0026175501","0240","2018-01-14T14:10:00.000","0","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Precipitacion","mm"
"0026185050","0240","2018-05-21T16:10:00.000","0","SANTA BARBARA - AUT","ANTIOQUIA","SANTA BÁRBARA","CAUCA","5.859583333","-75.55627778","Precipitacion","mm"
"2120000106","0240","2019-01-06T17:58:00.000","0","GRAN BRETAÑA - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.512","-74.164","Precipitacion","mm"
"0021206890","0240","2013-04-30T01:50:00.000","0","CERRO CAZADORES - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.65","-74.017","Precipitacion","mm"
"0023127020","0240","2018-11-25T12:00:00.000","0","PTO ARAUJO - RIO CARARE","SANTANDER","CIMITARRA","MEDIO MAGDALENA","6.526","-74.086","Precipitacion","mm"
"0054020020","0240","2018-10-06T13:10:00.000","0","PR CHOCO: NOVITA","CHOCÓ","NÓVITA","SAN JUÁN","4.956","-76.606","Precipitacion","mm"
"0026135300","0240","2017-06-02T02:50:00.000","0","PNN QUIMBAYA - AUT","RISARALDA","PEREIRA","CAUCA","4.761916667","-75.74491667","Precipitacion","mm"
"0021206990","0240","2005-06-11T19:20:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0035160010","0240","2018-04-04T20:50:00.000","0","PR TOTA: POTRERITO","BOYACÁ","AQUITANIA","META","5.478","-72.949","Precipitacion","mm"
"0021117110","0240","2019-08-09T22:20:00.000","0","MOTILON  - AUT","HUILA","RIVERA","ALTO MAGDALENA","2.805583333","-75.08555556","Precipitacion","mm"
"0021205012","0240","2017-11-19T17:20:00.000","0","UNIVERSIDAD NACIONAL  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.638083333","-74.08908333","Precipitacion","mm"
"0021195160","0240","2011-09-12T09:40:00.000","0","SUBIA","CUNDINAMARCA","SILVANIA","ALTO MAGDALENA","4.477","-74.384","Precipitacion","mm"
"0021202240","0240","2009-10-21T12:40:00.000","0","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Precipitacion","mm"
"0052015501","0240","2018-03-30T09:10:00.000","0","BALBOA  - AUT","CAUCA","BALBOA","PATÍA","2.125191667","-77.19266667","Precipitacion","mm"
"0021045501","0240","2018-03-28T11:10:00.000","0","OPORAPA  - AUT","HUILA","OPORAPA","ALTO MAGDALENA","2.041941667","-76.01191667","Precipitacion","mm"
"0013055040","0240","2009-05-11T23:20:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0023050420","0240","2011-09-11T09:40:00.000","0","ARGELIA ANTIOQUIA - AUT","ANTIOQUIA","ARGELIA","MEDIO MAGDALENA","5.731138889","-75.13852778","Precipitacion","mm"
"0021137050","0240","2019-01-10T22:20:00.000","0","RIO ANGOSTURA  - AUT","TOLIMA","NATAGAIMA","ALTO MAGDALENA","3.443194444","-75.11880556","Precipitacion","mm"
"0011135030","0240","2014-09-26T08:00:00.000","0","UNGUIA - AUT","CHOCO","UNGUÍA","ATRATO - DARIÉN","8.036722222","-77.08786111","Precipitacion","mm"
"0011159010","0240","2010-07-09T02:50:00.000","0","CAPURGANA - TX GPRS","CHOCÓ","ACANDÍ","ATRATO - DARIÉN","8.616","-77.331","Precipitacion","mm"
"0025025280","0240","2017-02-18T12:10:00.000","0","EL TESORO IDEAM  - AUT","SUCRE","MORROA","BAJO MAGDALENA- CAUCA -SAN JORGE","9.357083333","-75.28925","Precipitacion","mm"
"0013035501","0240","2015-11-11T16:30:00.000","0","APTO LOS GARZONES","CÓRDOBA","MONTERÍA","SINÚ","8.826","-75.825","Precipitacion","mm"
"0024035390","0240","2016-08-08T17:50:00.000","0","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Precipitacion","mm"
"0015085050","0240","2013-02-27T16:30:00.000","0","TOROMANA - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.08352778","-71.21094444","Precipitacion","mm"
"0028045501","0240","2017-12-30T19:50:00.000","0","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Precipitacion","mm"
"0011135030","0240","2018-06-13T20:10:00.000","0","UNGUIA - AUT","CHOCO","UNGUÍA","ATRATO - DARIÉN","8.036722222","-77.08786111","Precipitacion","mm"
"0052055150","0240","2019-08-19T18:30:00.000","0.3","CERRO PARAMO  - AUT","NARIÑO","PUERRES","PATÍA","0.843111111","-77.38880556","Precipitacion","mm"
"0021206980","0240","2010-03-03T11:00:00.000","0","SANTA CRUZ DE SIECHA  - AUT","CUNDINAMARCA","GUASCA","ALTO MAGDALENA","4.784277778","-73.87080556","Precipitacion","mm"
"0024035360","0240","2010-09-22T14:30:00.000","0","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Precipitacion","mm"
"0025025190","0240","2017-12-09T21:10:00.000","0","PLANETA RICA  - AUT","CORDOBA","PLANETA RICA","BAJO MAGDALENA- CAUCA -SAN JORGE","8.399333333","-75.58372222","Precipitacion","mm"
"0023085260","0240","2016-09-02T04:30:00.000","0","LA SELVA - AUT","ANTIOQUIA","RIONEGRO","MEDIO MAGDALENA","6.131916667","-75.41455556","Precipitacion","mm"
"0026187040","0240","2018-12-23T15:30:00.000","0","QUITASUENO  - AUT","CALDAS","AGUADAS","CAUCA","5.721138889","-75.55258333","Precipitacion","mm"
"0052055150","0240","2018-10-09T15:30:00.000","0","CERRO PARAMO  - AUT","NARIÑO","PUERRES","PATÍA","0.843111111","-77.38880556","Precipitacion","mm"
"0021202200","0240","2014-09-04T23:50:00.000","0","VITELMA","BOGOTA D.C.","BOGOTA, D.C","META","4.575","-74.072","Precipitacion","mm"
"0036015501","0240","2018-08-04T16:50:00.000","0","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Precipitacion","mm"
"0024025030","0240","2019-08-20T13:00:00.000","0","LA SIERRA - AUT","BOYACÁ","PAIPA","SOGAMOSO","5.966388889","-73.16389139","Precipitacion","mm"
"0026165502","0240","2017-10-08T00:20:00.000","0","JARDIN  - AUT","ANTIOQUIA","JARDÍN","CAUCA","5.6","-75.84972222","Precipitacion","mm"
"0021195190","0240","2006-04-02T14:20:00.000","0","PASCA - AUT","CUNDINAMARCA","PASCA","ALTO MAGDALENA","4.310111111","-74.31175","Precipitacion","mm"
"0024035390","0240","2008-08-22T20:50:00.000","0.1","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Precipitacion","mm"
"0015085050","0240","2017-02-10T07:00:00.000","0","TOROMANA - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.08352778","-71.21094444","Precipitacion","mm"
"0021165501","0240","2018-04-11T01:00:00.000","0","DOLORES  - AUT","TOLIMA","DOLORES","ALTO MAGDALENA","3.537155556","-74.82982778","Precipitacion","mm"
"0024035360","0240","2008-08-16T05:30:00.000","0","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Precipitacion","mm"
"0012015110","0240","2013-07-15T03:10:00.000","0","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Precipitacion","mm"
"0021206790","0240","2014-03-04T06:40:00.000","0","HACIENDA SANTA ANA - AUT","CUNDINAMARCA","NEMOCÓN","ALTO MAGDALENA","5.0905","-73.88125","Precipitacion","mm"
"0021255170","0240","2010-01-30T14:10:00.000","0","MURILLO - AUT","TOLIMA","MURILLO","ALTO MAGDALENA","4.870555556","-75.17327778","Precipitacion","mm"
"0023087210","0240","2011-11-21T11:19:00.000","0","CANTERAS - AUT","ANTIOQUIA","PUERTO NARE","MEDIO MAGDALENA","6.276083333","-74.67330556","Precipitacion","mm"
"0015067220","0240","2012-06-29T05:20:00.000","0","PTE CARRETERA","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.511","-72.856","Precipitacion","mm"
"0021137050","0240","2014-11-25T23:30:00.000","0","RIO ANGOSTURA  - AUT","TOLIMA","NATAGAIMA","ALTO MAGDALENA","3.443194444","-75.11880556","Precipitacion","mm"
"0021205502","0240","2018-12-27T04:05:00.000","0","MISIONES  - AUT","CUNDINAMARCA","EL COLEGIO","ALTO MAGDALENA","4.544997222","-74.44055556","Precipitacion","mm"
"0035017020","0240","2018-09-17T00:50:00.000","0","PUENTE LLERAS - AUT","META","PUERTO LÓPEZ","META","4.103019444","-72.93638333","Precipitacion","mm"
"0012015110","0240","2005-12-02T23:10:00.000","0","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Precipitacion","mm"
"0021167080","0240","2008-11-28T02:00:00.000","0","LA MORA - AUT","TOLIMA","PRADO","ALTO MAGDALENA","3.725194444","-74.82644444","Precipitacion","mm"
"0016025501","0240","2018-08-23T05:05:00.000","0","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Precipitacion","mm"
"0021209920","0240","2008-11-27T19:20:00.000","0","SANTA ROSITA - AUT","CUNDINAMARCA","SUESCA","ALTO MAGDALENA","5.19225","-73.77905556","Precipitacion","mm"
"0028045501","0240","2019-05-23T12:40:00.000","0","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Precipitacion","mm"
"0021055501","0240","2019-05-20T23:40:00.000","0","SIMON CAMPOS  - AUT","HUILA","LA PLATA","ALTO MAGDALENA","2.345830556","-75.87805556","Precipitacion","mm"
"0021197030","0240","2019-04-25T03:40:00.000","0","LA PLAYA - AUT","TOLIMA","ICONONZO","ALTO MAGDALENA","4.19225","-74.50072222","Precipitacion","mm"
"0028025502","0240","2019-07-29T22:30:00.000","0","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Precipitacion","mm"
"0021206980","0240","2013-07-07T06:00:00.000","0","SANTA CRUZ DE SIECHA  - AUT","CUNDINAMARCA","GUASCA","ALTO MAGDALENA","4.784277778","-73.87080556","Precipitacion","mm"
"0021255160","0240","2014-07-20T11:10:00.000","0","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Precipitacion","mm"
"0021202250","0240","2011-04-03T03:40:00.000","0","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Precipitacion","mm"
"0035035130","0240","2019-01-15T20:00:00.000","0","PARAMO CHINGAZA  - AUT","CUNDINAMARCA","GUASCA","META","4.713666667","-73.80325","Precipitacion","mm"
"0021255160","0240","2005-06-07T00:30:00.000","0","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Precipitacion","mm"
"0021117110","0240","2018-06-30T19:10:00.000","0","MOTILON  - AUT","HUILA","RIVERA","ALTO MAGDALENA","2.805583333","-75.08555556","Precipitacion","mm"
"0021115010","0240","2006-03-05T08:00:00.000","0","DESIERTO TATACOA","HUILA","VILLAVIEJA","ALTO MAGDALENA","3.234","-75.168","Precipitacion","mm"
"0023087210","0240","2019-08-19T00:00:00.000","0","CANTERAS - AUT","ANTIOQUIA","PUERTO NARE","MEDIO MAGDALENA","6.276083333","-74.67330556","Precipitacion","mm"
"0021206990","0240","2014-08-19T00:20:00.000","0","TIBAITATA - AUT","CUNDINAMARCA","MOSQUERA","ALTO MAGDALENA","4.691416667","-74.209","Precipitacion","mm"
"0021015070","0240","2012-04-27T20:30:00.000","0","LOS GUACHAROS  - AUT","HUILA","PALESTINA","ALTO MAGDALENA","1.675833","-76.106841","Precipitacion","mm"
"0028045501","0240","2019-06-17T07:30:00.000","0","PUEBLO BELLO  - AUT","CESAR","PUEBLO BELLO","CESAR","10.42166667","-73.57471944","Precipitacion","mm"
"0021167080","0240","2016-07-20T18:30:00.000","0","LA MORA - AUT","TOLIMA","PRADO","ALTO MAGDALENA","3.725194444","-74.82644444","Precipitacion","mm"
"0021217180","0240","2018-07-29T20:40:00.000","0","MONTEZUMA - RIO COMBEIMA","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.482","-75.286","Precipitacion","mm"
"0013085050","0240","2009-01-16T15:10:00.000","0","LORICA ITA - En Siniestro","CÓRDOBA","LORICA","SINÚ","9.253","-75.844","Precipitacion","mm"
"0024035410","0240","2013-02-05T22:50:00.000","0","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Precipitacion","mm"
"0021215160","0240","2017-10-27T05:00:00.000","0","CERROS NOROCCIDENTALES  - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.470361111","-75.24386111","Precipitacion","mm"
"0024035501","0240","2017-08-04T05:55:00.000","0","ARATOCA  - AUT","SANTANDER","ARATOCA","SOGAMOSO","6.70155","-73.06749167","Precipitacion","mm"
"0021167080","0240","2014-12-27T06:30:00.000","0","LA MORA - AUT","TOLIMA","PRADO","ALTO MAGDALENA","3.725194444","-74.82644444","Precipitacion","mm"
"2120000102","0240","2019-02-05T07:20:00.000","0","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Precipitacion","mm"
"0021255160","0240","2016-11-11T10:10:00.000","0","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Precipitacion","mm"
"0014015020","0240","2017-10-20T10:10:00.000","0","APTO RAFAEL NUÑEZ  TX GPRS","BOLÍVAR","CARTAGENA","CARIBE - LITORAL","10.447","-75.516","Precipitacion","mm"
"0013067020","0240","2018-01-11T09:30:00.000","0","MONTERIA  - AUT","CORDOBA","MONTERÍA","SINÚ","8.751611111","-75.89241667","Precipitacion","mm"
"2308500071","0240","2019-07-28T18:20:00.000","0","RETIRO - AUT","ANTIOQUIA","RETIRO","MEDIO MAGDALENA","6.060275","-75.509513889","Precipitacion","mm"
"2401500040","0240","2019-03-22T18:10:00.000","0","CUCUNUBA - AUT","CUNDINAMARCA","CUCUNUBÁ","SOGAMOSO","5.219558333","-73.784541667","Precipitacion","mm"
"0021206780","0240","2013-04-12T12:30:00.000","0","LA INDEPENDENCIA FOPAE Fuera de Servicio","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.317","Precipitacion","mm"
"0021202250","0240","2014-09-01T23:10:00.000","0","DOÑA JUANA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.5","-74.133","Precipitacion","mm"
"0026135503","0240","2017-12-28T09:00:00.000","0","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Precipitacion","mm"
"0025020520","0240","2017-12-23T17:10:00.000","0","BUENAVISTA - LA MOJANA TX GPRS/GOES","CÓRDOBA","BUENAVISTA","BAJO MAGDALENA- CAUCA -SAN JORGE","8.222","-75.468","Precipitacion","mm"
"0014015020","0240","2015-03-29T06:50:00.000","0","APTO RAFAEL NUÑEZ  TX GPRS","BOLÍVAR","CARTAGENA","CARIBE - LITORAL","10.447","-75.516","Precipitacion","mm"
"2120000103","0240","2019-03-27T05:27:00.000","0","CERRO NORTE - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.733","-74.019","Precipitacion","mm"
"0023157030","0240","2014-08-16T18:00:00.000","0","BARRANCABERMEJA  - AUT","SANTANDER","BARRANCABERMEJA","MEDIO MAGDALENA","7.060194444","-73.876","Precipitacion","mm"
"0026237040","0240","2017-02-24T17:20:00.000","0","PTO VALDIVIA","ANTIOQUIA","VALDIVIA","CAUCA","7.287","-75.396","Precipitacion","mm"
"0023065190","0240","2016-02-21T16:30:00.000","0","QUEBRADA NEGRA - AUT","CUNDINAMARCA","QUEBRADANEGRA","MEDIO MAGDALENA","5.137611111","-74.48125","Precipitacion","mm"
"0021217180","0240","2016-01-04T18:30:00.000","0","MONTEZUMA - RIO COMBEIMA","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.482","-75.286","Precipitacion","mm"
"0011135030","0240","2012-12-24T13:20:00.000","0","UNGUIA - AUT","CHOCO","UNGUÍA","ATRATO - DARIÉN","8.036722222","-77.08786111","Precipitacion","mm"
"2120000103","0240","2019-01-24T17:05:00.000","0","CERRO NORTE - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.733","-74.019","Precipitacion","mm"
"0027015501","0240","2018-03-16T23:05:00.000","0","YOLOMBO  - AUT","ANTIOQUIA","YOLOMBÓ","NECHÍ","6.580958333","-75.11487778","Precipitacion","mm"
"0011027070","0240","2010-03-02T15:20:00.000","0","BORAUDO","CHOCÓ","LLORÓ","ATRATO - DARIÉN","5.515","-76.576","Precipitacion","mm"
"0023025501","0240","2017-10-08T07:15:00.000","0","MANZANARES  - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.163913889","-75.11740833","Precipitacion","mm"
"0021167080","0240","2006-07-13T17:00:00.000","0","LA MORA - AUT","TOLIMA","PRADO","ALTO MAGDALENA","3.725194444","-74.82644444","Precipitacion","mm"
"0016017030","0240","2007-03-06T01:40:00.000","0","LA UCHEMA - En Siniestro","NORTE DE SANTANDER","VILLA DEL ROSARIO","CATATUMBO","7.694","-72.474","Precipitacion","mm"
"0021165502","0240","2017-08-27T00:15:00.000","0","VILLARICA  - AUT","TOLIMA","VILLARRICA","ALTO MAGDALENA","3.955641667","-74.59178611","Precipitacion","mm"
"0035025080","0240","2018-01-22T15:40:00.000","0","PNN CHINGAZA - AUT","CUNDINAMARCA","LA CALERA","META","4.661","-73.82733333","Precipitacion","mm"
"0011080010","0240","2019-07-16T14:40:00.000","2.3","PR CHOCO: BELLAVISTA","CHOCÓ","BOJAYÁ (BELLAVISTA)","ATRATO - DARIÉN","6.559","-76.885","Precipitacion","mm"
"0035075070","0240","2017-04-14T11:00:00.000","0","CHINAVITA - AUT","BOYACÁ","CHINAVITA","META","5.21925","-73.35038889","Precipitacion","mm"
"0016055501","0240","2018-01-24T15:45:00.000","0","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Precipitacion","mm"
"0021202240","0240","2013-06-16T15:20:00.000","0","UAN SEDE CIRCUNVALAR - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.05","Precipitacion","mm"
"0015015120","0240","2015-01-28T13:04:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0013095010","0240","2010-08-05T09:30:00.000","0","COVEÑAS - DIMAR","SUCRE","TOLÚ","CARIBE - LITORAL","9.383","-75.667","Precipitacion","mm"
"0021167060","0240","2018-09-15T07:10:00.000","0","SAN PABLO TOLIMA  - AUT","TOLIMA","CUNDAY","ALTO MAGDALENA","3.926666667","-74.65694444","Precipitacion","mm"
"0023050420","0240","2015-09-22T04:50:00.000","0.4","ARGELIA ANTIOQUIA - AUT","ANTIOQUIA","ARGELIA","MEDIO MAGDALENA","5.731138889","-75.13852778","Precipitacion","mm"
"0015065190","0240","2015-04-24T09:20:00.000","0","MONGUI","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.227","-72.821","Precipitacion","mm"
"0026125507","0240","2017-03-23T05:55:00.000","0","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Precipitacion","mm"
"2120000102","0240","2019-03-10T08:08:00.000","0","COLEGIO CARLOS PIZARRO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.635","-74.205","Precipitacion","mm"
"0052055502","0240","2017-10-12T22:10:00.000","0","SANDONA  - AUT","NARIÑO","SANDONÁ","PATÍA","1.300888889","-77.46035833","Precipitacion","mm"
"0015067220","0240","2013-11-02T18:50:00.000","0","PTE CARRETERA","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.511","-72.856","Precipitacion","mm"
"0016015110","0240","2006-04-29T16:00:00.000","0","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Precipitacion","mm"
"0029065000","0240","2019-02-03T13:40:00.000","0","MEDIA LUNA - AUT","MAGDALENA","PIVIJAI","BAJO MAGDALENA","10.51002778","-74.50666667","Precipitacion","mm"
"0035085060","0240","2017-05-17T03:30:00.000","0","ZETAQUIRA - AUT","BOYACÁ","ZETAQUIRÁ","META","5.294944444","-73.16994444","Precipitacion","mm"
"0021197010","0240","2016-11-04T15:10:00.000","0","EL PROFUNDO - AUT","CUNDINAMARCA","CABRERA","ALTO MAGDALENA","4.011694444","-74.504444444","Precipitacion","mm"
